practice_id,month,fiscal_year,cohort,acquired_month,region,revenue,visits,reviews,rating,in_group
P161,2025-02,FY25,Acquired,2024-03,North West,35873.0,374.0,8,3.78,1
P161,2025-03,FY25,Acquired,2024-03,North West,36703.0,382.0,11,3.8,1
P162,2022-10,FY23,Acquired,2023-09,South East,0.0,679.0,11,4.45,0
P162,2022-11,FY23,Acquired,2023-09,South East,0.0,688.0,17,4.41,0
P162,2022-12,FY23,Acquired,2023-09,South East,0.0,630.0,15,4.51,0
P162,2023-01,FY23,Acquired,2023-09,South East,0.0,765.0,14,4.41,0
P162,2023-02,FY23,Acquired,2023-09,South East,0.0,735.0,17,4.53,0
P162,2023-03,FY23,Acquired,2023-09,South East,0.0,647.0,15,4.53,0
P162,2023-04,FY24,Acquired,2023-09,South East,0.0,663.0,19,4.52,0
P162,2023-05,FY24,Acquired,2023-09,South East,0.0,698.0,20,4.45,0
P162,2023-06,FY24,Acquired,2023-09,South East,0.0,704.0,8,4.49,0
P162,2023-07,FY24,Acquired,2023-09,South East,0.0,714.0,18,4.39,0
P162,2023-08,FY24,Acquired,2023-09,South East,0.0,762.0,13,4.48,0
P162,2023-09,FY24,Acquired,2023-09,South East,68017.0,709.0,14,4.49,1
P162,2023-10,FY24,Acquired,2023-09,South East,70723.0,737.0,20,4.41,1
P162,2023-11,FY24,Acquired,2023-09,South East,67800.0,706.0,20,4.4,1
P162,2023-12,FY24,Acquired,2023-09,South East,69143.0,720.0,19,4.3,1
P162,2024-01,FY24,Acquired,2023-09,South East,67218.0,700.0,26,4.23,1
P162,2024-02,FY24,Acquired,2023-09,South East,63799.0,665.0,7,4.21,1
P162,2024-03,FY24,Acquired,2023-09,South East,65895.0,686.0,15,4.18,1
P162,2024-04,FY25,Acquired,2023-09,South East,64469.0,672.0,19,4.13,1
P162,2024-05,FY25,Acquired,2023-09,South East,67362.0,702.0,15,4.04,1
P162,2024-06,FY25,Acquired,2023-09,South East,72985.0,760.0,11,3.94,1
P162,2024-07,FY25,Acquired,2023-09,South East,68784.0,717.0,14,4.08,1
P162,2024-08,FY25,Acquired,2023-09,South East,71629.0,746.0,25,4.04,1
P162,2024-09,FY25,Acquired,2023-09,South East,70390.0,733.0,17,4.06,1
P162,2024-10,FY25,Acquired,2023-09,South East,66016.0,688.0,18,4.04,1
P162,2024-11,FY25,Acquired,2023-09,South East,70699.0,736.0,13,3.97,1
P162,2024-12,FY25,Acquired,2023-09,South East,60520.0,630.0,19,4.05,1
P162,2025-01,FY25,Acquired,2023-09,South East,63023.0,656.0,8,3.98,1
P162,2025-02,FY25,Acquired,2023-09,South East,66945.0,697.0,12,4.01,1
P162,2025-03,FY25,Acquired,2023-09,South East,67597.0,704.0,11,4.0,1
P163,2022-10,FY23,Acquired,2023-06,South East,0.0,524.0,9,4.5,0
P163,2022-11,FY23,Acquired,2023-06,South East,0.0,519.0,11,4.48,0
P163,2022-12,FY23,Acquired,2023-06,South East,0.0,491.0,15,4.57,0
P163,2023-01,FY23,Acquired,2023-06,South East,0.0,607.0,11,4.53,0
P163,2023-02,FY23,Acquired,2023-06,South East,0.0,521.0,10,4.51,0
P163,2023-03,FY23,Acquired,2023-06,South East,0.0,509.0,8,4.53,0
P163,2023-04,FY24,Acquired,2023-06,South East,0.0,527.0,15,4.51,0
P163,2023-05,FY24,Acquired,2023-06,South East,0.0,582.0,11,4.45,0
P163,2023-06,FY24,Acquired,2023-06,South East,54150.0,564.0,8,4.52,1
P163,2023-07,FY24,Acquired,2023-06,South East,47083.0,490.0,9,4.47,1
P163,2023-08,FY24,Acquired,2023-06,South East,51996.0,542.0,18,4.45,1
P163,2023-09,FY24,Acquired,2023-06,South East,47387.0,494.0,9,4.4,1
P163,2023-10,FY24,Acquired,2023-06,South East,46284.0,482.0,15,4.36,1
P163,2023-11,FY24,Acquired,2023-06,South East,49195.0,512.0,11,4.34,1
P163,2023-12,FY24,Acquired,2023-06,South East,42897.0,447.0,10,4.26,1
P163,2024-01,FY24,Acquired,2023-06,South East,46716.0,487.0,13,4.19,1
P163,2024-02,FY24,Acquired,2023-06,South East,47751.0,497.0,10,4.11,1
P163,2024-03,FY24,Acquired,2023-06,South East,46969.0,489.0,9,4.09,1
P163,2024-04,FY25,Acquired,2023-06,South East,55777.0,581.0,14,4.08,1
P163,2024-05,FY25,Acquired,2023-06,South East,54397.0,567.0,8,4.08,1
P163,2024-06,FY25,Acquired,2023-06,South East,56373.0,587.0,13,4.0,1
P163,2024-07,FY25,Acquired,2023-06,South East,52487.0,547.0,15,4.07,1
P163,2024-08,FY25,Acquired,2023-06,South East,54733.0,570.0,12,4.09,1
P163,2024-09,FY25,Acquired,2023-06,South East,48912.0,510.0,14,4.02,1
P163,2024-10,FY25,Acquired,2023-06,South East,52399.0,546.0,19,4.05,1
P163,2024-11,FY25,Acquired,2023-06,South East,49934.0,520.0,11,4.18,1
P163,2024-12,FY25,Acquired,2023-06,South East,50937.0,531.0,12,4.12,1
P163,2025-01,FY25,Acquired,2023-06,South East,53156.0,554.0,11,4.07,1
P163,2025-02,FY25,Acquired,2023-06,South East,46138.0,481.0,10,4.15,1
P163,2025-03,FY25,Acquired,2023-06,South East,52975.0,552.0,18,4.21,1
P164,2022-10,FY23,Acquired,2024-12,South West,0.0,875.0,14,4.24,0
P164,2022-11,FY23,Acquired,2024-12,South West,0.0,656.0,6,4.16,0
P164,2022-12,FY23,Acquired,2024-12,South West,0.0,738.0,19,4.3,0
P164,2023-01,FY23,Acquired,2024-12,South West,0.0,834.0,16,4.26,0
P164,2023-02,FY23,Acquired,2024-12,South West,0.0,733.0,14,4.28,0
P164,2023-03,FY23,Acquired,2024-12,South West,0.0,764.0,8,4.13,0
P164,2023-04,FY24,Acquired,2024-12,South West,0.0,879.0,15,4.27,0
P164,2023-05,FY24,Acquired,2024-12,South West,0.0,778.0,11,4.33,0
P164,2023-06,FY24,Acquired,2024-12,South West,0.0,802.0,13,4.23,0
P164,2023-07,FY24,Acquired,2024-12,South West,0.0,714.0,14,4.3,0
P164,2023-08,FY24,Acquired,2024-12,South West,0.0,944.0,19,4.29,0
P164,2023-09,FY24,Acquired,2024-12,South West,0.0,797.0,14,4.2,0
P164,2023-10,FY24,Acquired,2024-12,South West,0.0,753.0,11,4.21,0
P164,2023-11,FY24,Acquired,2024-12,South West,0.0,728.0,12,4.23,0
P164,2023-12,FY24,Acquired,2024-12,South West,0.0,647.0,12,4.23,0
P164,2024-01,FY24,Acquired,2024-12,South West,0.0,759.0,15,4.27,0
P164,2024-02,FY24,Acquired,2024-12,South West,0.0,726.0,14,4.23,0
P164,2024-03,FY24,Acquired,2024-12,South West,0.0,821.0,13,4.33,0
P164,2024-04,FY25,Acquired,2024-12,South West,0.0,738.0,13,4.3,0
P164,2024-05,FY25,Acquired,2024-12,South West,0.0,792.0,11,4.25,0
P164,2024-06,FY25,Acquired,2024-12,South West,0.0,776.0,17,4.29,0
P164,2024-07,FY25,Acquired,2024-12,South West,0.0,760.0,19,4.33,0
P164,2024-08,FY25,Acquired,2024-12,South West,0.0,724.0,15,4.18,0
P164,2024-09,FY25,Acquired,2024-12,South West,0.0,704.0,13,4.24,0
P164,2024-10,FY25,Acquired,2024-12,South West,0.0,766.0,13,4.33,0
P164,2024-11,FY25,Acquired,2024-12,South West,0.0,801.0,12,4.25,0
P164,2024-12,FY25,Acquired,2024-12,South West,64817.0,675.0,17,4.24,1
P164,2025-01,FY25,Acquired,2024-12,South West,70165.0,731.0,10,4.27,1
P164,2025-02,FY25,Acquired,2024-12,South West,73738.0,768.0,15,4.17,1
P164,2025-03,FY25,Acquired,2024-12,South West,68128.0,710.0,16,4.05,1
P165,2022-10,FY23,Acquired,2024-08,Midlands,0.0,892.0,26,4.62,0
P165,2022-11,FY23,Acquired,2024-08,Midlands,0.0,844.0,20,4.66,0
P165,2022-12,FY23,Acquired,2024-08,Midlands,0.0,788.0,16,4.63,0
P165,2023-01,FY23,Acquired,2024-08,Midlands,0.0,750.0,16,4.58,0
P165,2023-02,FY23,Acquired,2024-08,Midlands,0.0,798.0,16,4.62,0
P165,2023-03,FY23,Acquired,2024-08,Midlands,0.0,892.0,20,4.64,0
P165,2023-04,FY24,Acquired,2024-08,Midlands,0.0,880.0,15,4.63,0
P165,2023-05,FY24,Acquired,2024-08,Midlands,0.0,824.0,15,4.7,0
P165,2023-06,FY24,Acquired,2024-08,Midlands,0.0,858.0,22,4.67,0
P165,2023-07,FY24,Acquired,2024-08,Midlands,0.0,869.0,12,4.58,0
P165,2023-08,FY24,Acquired,2024-08,Midlands,0.0,864.0,22,4.55,0
P165,2023-09,FY24,Acquired,2024-08,Midlands,0.0,784.0,15,4.53,0
P165,2023-10,FY24,Acquired,2024-08,Midlands,0.0,829.0,16,4.57,0
P165,2023-11,FY24,Acquired,2024-08,Midlands,0.0,783.0,14,4.6,0
P165,2023-12,FY24,Acquired,2024-08,Midlands,0.0,854.0,16,4.52,0
P165,2024-01,FY24,Acquired,2024-08,Midlands,0.0,770.0,7,4.61,0
P165,2024-02,FY24,Acquired,2024-08,Midlands,0.0,736.0,11,4.53,0
P165,2024-03,FY24,Acquired,2024-08,Midlands,0.0,921.0,18,4.6,0
P165,2024-04,FY25,Acquired,2024-08,Midlands,0.0,852.0,13,4.61,0
P165,2024-05,FY25,Acquired,2024-08,Midlands,0.0,849.0,17,4.65,0
P165,2024-06,FY25,Acquired,2024-08,Midlands,0.0,961.0,26,4.58,0
P165,2024-07,FY25,Acquired,2024-08,Midlands,0.0,906.0,17,4.47,0
P165,2024-08,FY25,Acquired,2024-08,Midlands,79984.0,833.0,26,4.55,1
P165,2024-09,FY25,Acquired,2024-08,Midlands,83946.0,874.0,19,4.53,1
P165,2024-10,FY25,Acquired,2024-08,Midlands,68793.0,717.0,11,4.43,1
P165,2024-11,FY25,Acquired,2024-08,Midlands,70120.0,730.0,20,4.53,1
P165,2024-12,FY25,Acquired,2024-08,Midlands,82832.0,863.0,18,4.53,1
P165,2025-01,FY25,Acquired,2024-08,Midlands,67795.0,706.0,20,4.43,1
P165,2025-02,FY25,Acquired,2024-08,Midlands,70961.0,739.0,17,4.27,1
P165,2025-03,FY25,Acquired,2024-08,Midlands,86998.0,906.0,15,4.35,1
P166,2022-10,FY23,Acquired,2024-05,South East,0.0,1083.0,19,4.36,0
P166,2022-11,FY23,Acquired,2024-05,South East,0.0,1043.0,13,4.29,0
P166,2022-12,FY23,Acquired,2024-05,South East,0.0,938.0,19,4.32,0
P166,2023-01,FY23,Acquired,2024-05,South East,0.0,1130.0,21,4.36,0
P166,2023-02,FY23,Acquired,2024-05,South East,0.0,984.0,33,4.45,0
P166,2023-03,FY23,Acquired,2024-05,South East,0.0,1070.0,22,4.29,0
P166,2023-04,FY24,Acquired,2024-05,South East,0.0,962.0,19,4.28,0
P166,2023-05,FY24,Acquired,2024-05,South East,0.0,1057.0,21,4.37,0
P166,2023-06,FY24,Acquired,2024-05,South East,0.0,1125.0,16,4.33,0
P166,2023-07,FY24,Acquired,2024-05,South East,0.0,935.0,23,4.39,0
P166,2023-08,FY24,Acquired,2024-05,South East,0.0,947.0,28,4.42,0
P166,2023-09,FY24,Acquired,2024-05,South East,0.0,1122.0,16,4.42,0
P166,2023-10,FY24,Acquired,2024-05,South East,0.0,1013.0,27,4.35,0
P166,2023-11,FY24,Acquired,2024-05,South East,0.0,849.0,14,4.32,0
P166,2023-12,FY24,Acquired,2024-05,South East,0.0,905.0,29,4.31,0
P166,2024-01,FY24,Acquired,2024-05,South East,0.0,1086.0,30,4.31,0
P166,2024-02,FY24,Acquired,2024-05,South East,0.0,894.0,13,4.31,0
P166,2024-03,FY24,Acquired,2024-05,South East,0.0,1056.0,32,4.34,0
P166,2024-04,FY25,Acquired,2024-05,South East,0.0,1076.0,23,4.41,0
P166,2024-05,FY25,Acquired,2024-05,South East,101408.0,1056.0,15,4.28,1
P166,2024-06,FY25,Acquired,2024-05,South East,111203.0,1158.0,28,4.38,1
P166,2024-07,FY25,Acquired,2024-05,South East,107134.0,1116.0,19,4.22,1
P166,2024-08,FY25,Acquired,2024-05,South East,92784.0,966.0,17,4.12,1
P166,2024-09,FY25,Acquired,2024-05,South East,109508.0,1141.0,20,4.24,1
P166,2024-10,FY25,Acquired,2024-05,South East,94801.0,988.0,27,4.07,1
P166,2024-11,FY25,Acquired,2024-05,South East,88667.0,924.0,19,4.11,1
P166,2024-12,FY25,Acquired,2024-05,South East,93904.0,978.0,25,3.97,1
P166,2025-01,FY25,Acquired,2024-05,South East,96818.0,1009.0,24,3.96,1
P166,2025-02,FY25,Acquired,2024-05,South East,94257.0,982.0,19,3.94,1
P166,2025-03,FY25,Acquired,2024-05,South East,105357.0,1097.0,21,3.94,1
P167,2022-10,FY23,Acquired,2025-01,South West,0.0,910.0,18,4.44,0
P167,2022-11,FY23,Acquired,2025-01,South West,0.0,912.0,22,4.38,0
P167,2022-12,FY23,Acquired,2025-01,South West,0.0,903.0,18,4.4,0
P167,2023-01,FY23,Acquired,2025-01,South West,0.0,834.0,14,4.47,0
P167,2023-02,FY23,Acquired,2025-01,South West,0.0,817.0,14,4.4,0
P167,2023-03,FY23,Acquired,2025-01,South West,0.0,935.0,15,4.33,0
P167,2023-04,FY24,Acquired,2025-01,South West,0.0,896.0,17,4.43,0
P167,2023-05,FY24,Acquired,2025-01,South West,0.0,988.0,23,4.43,0
P167,2023-06,FY24,Acquired,2025-01,South West,0.0,890.0,14,4.41,0
P167,2023-07,FY24,Acquired,2025-01,South West,0.0,947.0,14,4.42,0
P167,2023-08,FY24,Acquired,2025-01,South West,0.0,886.0,11,4.35,0
P167,2023-09,FY24,Acquired,2025-01,South West,0.0,910.0,16,4.42,0
P167,2023-10,FY24,Acquired,2025-01,South West,0.0,1026.0,29,4.47,0
P167,2023-11,FY24,Acquired,2025-01,South West,0.0,846.0,19,4.27,0
P167,2023-12,FY24,Acquired,2025-01,South West,0.0,862.0,22,4.37,0
P167,2024-01,FY24,Acquired,2025-01,South West,0.0,998.0,16,4.4,0
P167,2024-02,FY24,Acquired,2025-01,South West,0.0,734.0,16,4.46,0
P167,2024-03,FY24,Acquired,2025-01,South West,0.0,928.0,16,4.41,0
P167,2024-04,FY25,Acquired,2025-01,South West,0.0,951.0,22,4.4,0
P167,2024-05,FY25,Acquired,2025-01,South West,0.0,945.0,22,4.49,0
P167,2024-06,FY25,Acquired,2025-01,South West,0.0,928.0,30,4.4,0
P167,2024-07,FY25,Acquired,2025-01,South West,0.0,910.0,18,4.37,0
P167,2024-08,FY25,Acquired,2025-01,South West,0.0,815.0,21,4.41,0
P167,2024-09,FY25,Acquired,2025-01,South West,0.0,791.0,16,4.41,0
P167,2024-10,FY25,Acquired,2025-01,South West,0.0,791.0,15,4.41,0
P167,2024-11,FY25,Acquired,2025-01,South West,0.0,859.0,23,4.26,0
P167,2024-12,FY25,Acquired,2025-01,South West,0.0,755.0,11,4.42,0
P167,2025-01,FY25,Acquired,2025-01,South West,77162.0,804.0,9,4.43,1
P167,2025-02,FY25,Acquired,2025-01,South West,88478.0,922.0,20,4.42,1
P167,2025-03,FY25,Acquired,2025-01,South West,85883.0,895.0,22,4.33,1
P168,2022-10,FY23,Acquired,2024-04,North West,0.0,531.0,11,4.07,0
P168,2022-11,FY23,Acquired,2024-04,North West,0.0,510.0,8,4.07,0
P168,2022-12,FY23,Acquired,2024-04,North West,0.0,509.0,12,4.12,0
P168,2023-01,FY23,Acquired,2024-04,North West,0.0,560.0,13,3.97,0
P168,2023-02,FY23,Acquired,2024-04,North West,0.0,473.0,12,4.02,0
P168,2023-03,FY23,Acquired,2024-04,North West,0.0,487.0,9,3.97,0
P168,2023-04,FY24,Acquired,2024-04,North West,0.0,458.0,9,4.02,0
P168,2023-05,FY24,Acquired,2024-04,North West,0.0,558.0,11,4.0,0
P168,2023-06,FY24,Acquired,2024-04,North West,0.0,563.0,9,4.09,0
P168,2023-07,FY24,Acquired,2024-04,North West,0.0,504.0,10,4.04,0
P168,2023-08,FY24,Acquired,2024-04,North West,0.0,545.0,9,4.08,0
P168,2023-09,FY24,Acquired,2024-04,North West,0.0,493.0,9,4.02,0
P168,2023-10,FY24,Acquired,2024-04,North West,0.0,558.0,14,3.94,0
P168,2023-11,FY24,Acquired,2024-04,North West,0.0,446.0,11,4.07,0
P168,2023-12,FY24,Acquired,2024-04,North West,0.0,517.0,11,4.05,0
P168,2024-01,FY24,Acquired,2024-04,North West,0.0,483.0,7,4.0,0
P168,2024-02,FY24,Acquired,2024-04,North West,0.0,434.0,6,4.07,0
P168,2024-03,FY24,Acquired,2024-04,North West,0.0,531.0,8,4.04,0
P168,2024-04,FY25,Acquired,2024-04,North West,48257.0,503.0,9,4.13,1
P168,2024-05,FY25,Acquired,2024-04,North West,52857.0,551.0,14,4.06,1
P168,2024-06,FY25,Acquired,2024-04,North West,48209.0,502.0,8,3.99,1
P168,2024-07,FY25,Acquired,2024-04,North West,50967.0,531.0,9,3.91,1
P168,2024-08,FY25,Acquired,2024-04,North West,46563.0,485.0,13,3.81,1
P168,2024-09,FY25,Acquired,2024-04,North West,49132.0,512.0,14,3.83,1
P168,2024-10,FY25,Acquired,2024-04,North West,48484.0,505.0,10,3.83,1
P168,2024-11,FY25,Acquired,2024-04,North West,46394.0,483.0,12,3.73,1
P168,2024-12,FY25,Acquired,2024-04,North West,45029.0,469.0,4,3.66,1
P168,2025-01,FY25,Acquired,2024-04,North West,43240.0,450.0,10,3.68,1
P168,2025-02,FY25,Acquired,2024-04,North West,45142.0,470.0,10,3.63,1
P168,2025-03,FY25,Acquired,2024-04,North West,50228.0,523.0,11,3.6,1
P169,2022-10,FY23,Acquired,2024-10,Midlands,0.0,1237.0,26,4.55,0
P169,2022-11,FY23,Acquired,2024-10,Midlands,0.0,1086.0,18,4.44,0
P169,2022-12,FY23,Acquired,2024-10,Midlands,0.0,1026.0,7,4.44,0
P169,2023-01,FY23,Acquired,2024-10,Midlands,0.0,1177.0,15,4.51,0
P169,2023-02,FY23,Acquired,2024-10,Midlands,0.0,1119.0,21,4.54,0
P169,2023-03,FY23,Acquired,2024-10,Midlands,0.0,1274.0,29,4.43,0
P169,2023-04,FY24,Acquired,2024-10,Midlands,0.0,1207.0,25,4.52,0
P169,2023-05,FY24,Acquired,2024-10,Midlands,0.0,1309.0,14,4.44,0
P169,2023-06,FY24,Acquired,2024-10,Midlands,0.0,1293.0,27,4.49,0
P169,2023-07,FY24,Acquired,2024-10,Midlands,0.0,1366.0,32,4.45,0
P169,2023-08,FY24,Acquired,2024-10,Midlands,0.0,1187.0,21,4.44,0
P169,2023-09,FY24,Acquired,2024-10,Midlands,0.0,1227.0,19,4.49,0
P169,2023-10,FY24,Acquired,2024-10,Midlands,0.0,1118.0,24,4.43,0
P169,2023-11,FY24,Acquired,2024-10,Midlands,0.0,982.0,14,4.48,0
P169,2023-12,FY24,Acquired,2024-10,Midlands,0.0,902.0,20,4.53,0
P169,2024-01,FY24,Acquired,2024-10,Midlands,0.0,1267.0,25,4.44,0
P169,2024-02,FY24,Acquired,2024-10,Midlands,0.0,1017.0,20,4.43,0
P169,2024-03,FY24,Acquired,2024-10,Midlands,0.0,1184.0,23,4.53,0
P169,2024-04,FY25,Acquired,2024-10,Midlands,0.0,1193.0,29,4.44,0
P169,2024-05,FY25,Acquired,2024-10,Midlands,0.0,1260.0,21,4.42,0
P169,2024-06,FY25,Acquired,2024-10,Midlands,0.0,1267.0,31,4.38,0
P169,2024-07,FY25,Acquired,2024-10,Midlands,0.0,1246.0,17,4.44,0
P169,2024-08,FY25,Acquired,2024-10,Midlands,0.0,1016.0,19,4.42,0
P169,2024-09,FY25,Acquired,2024-10,Midlands,0.0,1102.0,28,4.47,0
P169,2024-10,FY25,Acquired,2024-10,Midlands,123050.0,1282.0,27,4.52,1
P169,2024-11,FY25,Acquired,2024-10,Midlands,99380.0,1035.0,13,4.44,1
P169,2024-12,FY25,Acquired,2024-10,Midlands,104642.0,1090.0,23,4.36,1
P169,2025-01,FY25,Acquired,2024-10,Midlands,114907.0,1197.0,24,4.22,1
P169,2025-02,FY25,Acquired,2024-10,Midlands,103141.0,1074.0,30,4.23,1
P169,2025-03,FY25,Acquired,2024-10,Midlands,94988.0,989.0,19,4.29,1
P170,2022-10,FY23,Acquired,2024-08,North East,0.0,709.0,14,4.73,0
P170,2022-11,FY23,Acquired,2024-08,North East,0.0,696.0,20,4.81,0
P170,2022-12,FY23,Acquired,2024-08,North East,0.0,594.0,19,4.72,0
P170,2023-01,FY23,Acquired,2024-08,North East,0.0,687.0,12,4.69,0
P170,2023-02,FY23,Acquired,2024-08,North East,0.0,720.0,12,4.65,0
P170,2023-03,FY23,Acquired,2024-08,North East,0.0,686.0,18,4.64,0
P170,2023-04,FY24,Acquired,2024-08,North East,0.0,661.0,19,4.75,0
P170,2023-05,FY24,Acquired,2024-08,North East,0.0,695.0,9,4.75,0
P170,2023-06,FY24,Acquired,2024-08,North East,0.0,821.0,21,4.76,0
P170,2023-07,FY24,Acquired,2024-08,North East,0.0,697.0,12,4.75,0
P170,2023-08,FY24,Acquired,2024-08,North East,0.0,675.0,11,4.75,0
P170,2023-09,FY24,Acquired,2024-08,North East,0.0,722.0,18,4.78,0
P170,2023-10,FY24,Acquired,2024-08,North East,0.0,635.0,7,4.8,0
P170,2023-11,FY24,Acquired,2024-08,North East,0.0,616.0,17,4.83,0
P170,2023-12,FY24,Acquired,2024-08,North East,0.0,653.0,14,4.67,0
P170,2024-01,FY24,Acquired,2024-08,North East,0.0,722.0,10,4.81,0
P170,2024-02,FY24,Acquired,2024-08,North East,0.0,686.0,20,4.69,0
P170,2024-03,FY24,Acquired,2024-08,North East,0.0,660.0,9,4.71,0
P170,2024-04,FY25,Acquired,2024-08,North East,0.0,723.0,18,4.68,0
P170,2024-05,FY25,Acquired,2024-08,North East,0.0,824.0,17,4.75,0
P170,2024-06,FY25,Acquired,2024-08,North East,0.0,688.0,21,4.72,0
P170,2024-07,FY25,Acquired,2024-08,North East,0.0,695.0,18,4.7,0
P170,2024-08,FY25,Acquired,2024-08,North East,65924.0,687.0,20,4.7,1
P170,2024-09,FY25,Acquired,2024-08,North East,60040.0,625.0,19,4.71,1
P170,2024-10,FY25,Acquired,2024-08,North East,56289.0,586.0,15,4.63,1
P170,2024-11,FY25,Acquired,2024-08,North East,70386.0,733.0,12,4.65,1
P170,2024-12,FY25,Acquired,2024-08,North East,61134.0,637.0,11,4.55,1
P170,2025-01,FY25,Acquired,2024-08,North East,70055.0,730.0,18,4.51,1
P170,2025-02,FY25,Acquired,2024-08,North East,63320.0,660.0,16,4.41,1
P170,2025-03,FY25,Acquired,2024-08,North East,61400.0,640.0,16,4.37,1
P171,2022-10,FY23,Acquired,2025-02,North West,0.0,459.0,11,4.24,0
P171,2022-11,FY23,Acquired,2025-02,North West,0.0,356.0,7,4.25,0
P171,2022-12,FY23,Acquired,2025-02,North West,0.0,403.0,11,4.3,0
P171,2023-01,FY23,Acquired,2025-02,North West,0.0,410.0,17,4.26,0
P171,2023-02,FY23,Acquired,2025-02,North West,0.0,358.0,12,4.26,0
P171,2023-03,FY23,Acquired,2025-02,North West,0.0,424.0,3,4.26,0
P171,2023-04,FY24,Acquired,2025-02,North West,0.0,373.0,4,4.36,0
P171,2023-05,FY24,Acquired,2025-02,North West,0.0,453.0,9,4.3,0
P171,2023-06,FY24,Acquired,2025-02,North West,0.0,442.0,8,4.34,0
P171,2023-07,FY24,Acquired,2025-02,North West,0.0,448.0,11,4.31,0
P171,2023-08,FY24,Acquired,2025-02,North West,0.0,386.0,12,4.35,0
P171,2023-09,FY24,Acquired,2025-02,North West,0.0,434.0,4,4.28,0
P171,2023-10,FY24,Acquired,2025-02,North West,0.0,367.0,10,4.36,0
P171,2023-11,FY24,Acquired,2025-02,North West,0.0,372.0,7,4.25,0
P171,2023-12,FY24,Acquired,2025-02,North West,0.0,393.0,8,4.24,0
P171,2024-01,FY24,Acquired,2025-02,North West,0.0,385.0,8,4.32,0
P171,2024-02,FY24,Acquired,2025-02,North West,0.0,335.0,12,4.22,0
P171,2024-03,FY24,Acquired,2025-02,North West,0.0,385.0,12,4.34,0
P171,2024-04,FY25,Acquired,2025-02,North West,0.0,382.0,9,4.27,0
P171,2024-05,FY25,Acquired,2025-02,North West,0.0,441.0,13,4.25,0
P171,2024-06,FY25,Acquired,2025-02,North West,0.0,393.0,14,4.32,0
P171,2024-07,FY25,Acquired,2025-02,North West,0.0,406.0,12,4.3,0
P171,2024-08,FY25,Acquired,2025-02,North West,0.0,421.0,7,4.29,0
P171,2024-09,FY25,Acquired,2025-02,North West,0.0,424.0,10,4.33,0
P171,2024-10,FY25,Acquired,2025-02,North West,0.0,377.0,4,4.33,0
P171,2024-11,FY25,Acquired,2025-02,North West,0.0,335.0,6,4.29,0
P171,2024-12,FY25,Acquired,2025-02,North West,0.0,341.0,6,4.26,0
P171,2025-01,FY25,Acquired,2025-02,North West,0.0,366.0,8,4.33,0
P171,2025-02,FY25,Acquired,2025-02,North West,33981.0,354.0,13,4.25,1
P171,2025-03,FY25,Acquired,2025-02,North West,33028.0,344.0,12,4.28,1
P172,2022-10,FY23,Acquired,2024-11,Midlands,0.0,774.0,16,4.25,0
P172,2022-11,FY23,Acquired,2024-11,Midlands,0.0,759.0,21,4.37,0
P172,2022-12,FY23,Acquired,2024-11,Midlands,0.0,588.0,14,4.31,0
P172,2023-01,FY23,Acquired,2024-11,Midlands,0.0,664.0,17,4.29,0
P172,2023-02,FY23,Acquired,2024-11,Midlands,0.0,664.0,12,4.31,0
P172,2023-03,FY23,Acquired,2024-11,Midlands,0.0,681.0,7,4.28,0
P172,2023-04,FY24,Acquired,2024-11,Midlands,0.0,747.0,21,4.32,0
P172,2023-05,FY24,Acquired,2024-11,Midlands,0.0,764.0,12,4.35,0
P172,2023-06,FY24,Acquired,2024-11,Midlands,0.0,744.0,15,4.34,0
P172,2023-07,FY24,Acquired,2024-11,Midlands,0.0,734.0,16,4.33,0
P172,2023-08,FY24,Acquired,2024-11,Midlands,0.0,774.0,20,4.27,0
P172,2023-09,FY24,Acquired,2024-11,Midlands,0.0,701.0,20,4.35,0
P172,2023-10,FY24,Acquired,2024-11,Midlands,0.0,677.0,16,4.34,0
P172,2023-11,FY24,Acquired,2024-11,Midlands,0.0,704.0,12,4.32,0
P172,2023-12,FY24,Acquired,2024-11,Midlands,0.0,701.0,4,4.4,0
P172,2024-01,FY24,Acquired,2024-11,Midlands,0.0,667.0,9,4.27,0
P172,2024-02,FY24,Acquired,2024-11,Midlands,0.0,707.0,15,4.31,0
P172,2024-03,FY24,Acquired,2024-11,Midlands,0.0,798.0,17,4.33,0
P172,2024-04,FY25,Acquired,2024-11,Midlands,0.0,832.0,16,4.31,0
P172,2024-05,FY25,Acquired,2024-11,Midlands,0.0,729.0,13,4.27,0
P172,2024-06,FY25,Acquired,2024-11,Midlands,0.0,810.0,20,4.27,0
P172,2024-07,FY25,Acquired,2024-11,Midlands,0.0,715.0,13,4.34,0
P172,2024-08,FY25,Acquired,2024-11,Midlands,0.0,810.0,17,4.22,0
P172,2024-09,FY25,Acquired,2024-11,Midlands,0.0,681.0,16,4.29,0
P172,2024-10,FY25,Acquired,2024-11,Midlands,0.0,733.0,18,4.41,0
P172,2024-11,FY25,Acquired,2024-11,Midlands,68935.0,718.0,14,4.32,1
P172,2024-12,FY25,Acquired,2024-11,Midlands,60309.0,628.0,20,4.22,1
P172,2025-01,FY25,Acquired,2024-11,Midlands,57848.0,603.0,12,4.2,1
P172,2025-02,FY25,Acquired,2024-11,Midlands,65147.0,679.0,16,4.17,1
P172,2025-03,FY25,Acquired,2024-11,Midlands,73505.0,766.0,13,4.07,1
