date,period,customer_id,customer_name,segment,channel,region,currency,cohort,order_type,invoice_id,sku,sku_name,product_family,quantity,unit_price_local,unit_price_gbp,fx_rate_gbp_per_eur,revenue_local,revenue_gbp,revenue_gbp_cc,unit_cost_gbp,cogs_gbp,fiscal_year,fiscal_quarter
2023-04-04,2023-04,C0062,Kestrel Contracting,Mid-Market,Trade Counter,UK - South,GBP,Existing (pre-FY24),Standard,INV-007426,VX-1404,Specialty Finish 330,Specialty Resins & Additives,1,237.17,237.17,0.856,237.17,237.17,237.17,145.42,145.42,FY24,FY24 Q1
2023-04-04,2023-04,C0273,Wraysbury Trade Centre,SME,Trade Counter,UK - South,GBP,Existing (pre-FY24),Standard,INV-015319,PR-1009,Industrial Clearcoat 704,Industrial Protective,2,97.04,97.04,0.856,194.09,194.09,194.09,58.12,116.23,FY24,FY24 Q1
2023-04-04,2023-04,C0142,Kestrel Paint & Decorating,SME,E-commerce,EU - Nordics,EUR,Existing (pre-FY24),Standard,INV-012447,VX-1408,Specialty Sealer 363,Specialty Resins & Additives,1,475.16,409.61,0.856,475.16,406.74,409.61,214.33,214.33,FY24,FY24 Q1
2023-04-04,2023-04,C0144,Wraysbury Industrial Supplies,SME,E-commerce,UK - North,GBP,Existing (pre-FY24),Standard,INV-012474,PU-1203,Architectural Basecoat 206,Architectural Trade,2,55.56,55.56,0.856,111.12,111.12,111.12,37.97,75.93,FY24,FY24 Q1
2023-04-04,2023-04,C0091,Latimer Finishing Ltd,Mid-Market,Direct Sales,UK - Midlands,GBP,Existing (pre-FY24),Standard,INV-009217,SI-1303,Powder Sealer 169,Powder Coatings,7,90.85,90.85,0.856,635.93,635.93,635.93,62.33,436.29,FY24,FY24 Q1
2023-04-04,2023-04,C0091,Latimer Finishing Ltd,Mid-Market,Direct Sales,UK - Midlands,GBP,Existing (pre-FY24),Standard,INV-009217,PU-1211,Architectural Hardener 296,Architectural Trade,5,66.14,66.14,0.856,330.68,330.68,330.68,45.61,228.06,FY24,FY24 Q1
2023-04-04,2023-04,C0091,Latimer Finishing Ltd,Mid-Market,Direct Sales,UK - Midlands,GBP,Existing (pre-FY24),Standard,INV-009217,SI-1311,Powder Primer 434,Powder Coatings,3,80.93,80.93,0.856,242.79,242.79,242.79,55.82,167.47,FY24,FY24 Q1
2023-04-04,2023-04,C0018,Redmayne Builders Merchants,Key Account,Direct Sales,UK - South,GBP,Existing (pre-FY24),Standard,INV-002999,PU-1201,Architectural Clearcoat 929,Architectural Trade,3,43.02,43.02,0.856,129.07,129.07,129.07,30.74,92.23,FY24,FY24 Q1
2023-04-04,2023-04,C0018,Redmayne Builders Merchants,Key Account,Direct Sales,UK - South,GBP,Existing (pre-FY24),Standard,INV-002999,PU-1213,Architectural Sealer 861,Architectural Trade,10,62.38,62.38,0.856,623.81,623.81,623.81,44.82,448.24,FY24,FY24 Q1
2023-04-04,2023-04,C0431,Cranfield Trade Centre,Distributor,National Accounts,UK - South,GBP,Existing (pre-FY24),Standard,INV-022726,EP-1208,Architectural Thinner 773,Architectural Trade,7,94.75,94.75,0.856,663.22,663.22,663.22,79.89,559.24,FY24,FY24 Q1
2023-04-04,2023-04,C0144,Wraysbury Industrial Supplies,SME,E-commerce,UK - North,GBP,Existing (pre-FY24),Standard,INV-012474,EP-1206,Architectural Primer 286,Architectural Trade,2,70.79,70.79,0.856,141.59,141.59,141.59,43.78,87.57,FY24,FY24 Q1
2023-04-04,2023-04,C0431,Cranfield Trade Centre,Distributor,National Accounts,UK - South,GBP,Existing (pre-FY24),Standard,INV-022726,EP-1204,Architectural Basecoat 436,Architectural Trade,8,43.01,43.01,0.856,344.09,344.09,344.09,39.69,317.54,FY24,FY24 Q1
2023-04-04,2023-04,C0273,Wraysbury Trade Centre,SME,Trade Counter,UK - South,GBP,Existing (pre-FY24),Standard,INV-015319,ZN-1105,Marine Basecoat 606,Marine & Offshore,4,316.71,316.71,0.856,1266.83,1266.83,1266.83,184.29,737.18,FY24,FY24 Q1
2023-04-04,2023-04,C0026,Orwell Surface Technologies,Key Account,Direct Sales,UK - North,GBP,Existing (pre-FY24),Standard,INV-004407,DX-1100,Marine Primer 939,Marine & Offshore,7,225.78,225.78,0.856,1580.49,1580.49,1580.49,140.06,980.4,FY24,FY24 Q1
2023-04-04,2023-04,C0026,Orwell Surface Technologies,Key Account,Direct Sales,UK - North,GBP,Existing (pre-FY24),Standard,INV-004407,SI-1303,Powder Sealer 169,Powder Coatings,69,91.88,91.88,0.856,6339.46,6339.46,6339.46,62.33,4300.57,FY24,FY24 Q1
2023-04-04,2023-04,C0026,Orwell Surface Technologies,Key Account,Direct Sales,UK - North,GBP,Existing (pre-FY24),Standard,INV-004407,ZN-1103,Marine Topcoat 913,Marine & Offshore,51,277.46,277.46,0.856,14150.35,14150.35,14150.35,173.06,8826.24,FY24,FY24 Q1
2023-04-04,2023-04,C0026,Orwell Surface Technologies,Key Account,Direct Sales,UK - North,GBP,Existing (pre-FY24),Standard,INV-004407,ZN-1109,Marine Finish 533,Marine & Offshore,31,278.4,278.4,0.856,8630.55,8630.55,8630.55,152.22,4718.73,FY24,FY24 Q1
2023-04-04,2023-04,C0313,Kestrel Surface Technologies,SME,Trade Counter,UK - North,GBP,Existing (pre-FY24),Standard,INV-016256,TG-1403,Specialty Hardener 394,Specialty Resins & Additives,1,414.88,414.88,0.856,414.88,414.88,414.88,228.48,228.48,FY24,FY24 Q1
2023-04-04,2023-04,C0434,Ilkley Marine Services,Distributor,Distributor,UK - North,GBP,Existing (pre-FY24),Standard,INV-022836,PR-1013,Industrial Sealer 927,Industrial Protective,7,137.07,137.07,0.856,959.52,959.52,959.52,100.52,703.61,FY24,FY24 Q1
2023-04-04,2023-04,C0063,Nystrom Coatings Group,Mid-Market,Direct Sales,UK - Midlands,GBP,Existing (pre-FY24),Standard,INV-007527,PU-1211,Architectural Hardener 296,Architectural Trade,3,64.93,64.93,0.856,194.78,194.78,194.78,45.61,136.83,FY24,FY24 Q1
2023-04-04,2023-04,C0142,Kestrel Paint & Decorating,SME,E-commerce,EU - Nordics,EUR,Existing (pre-FY24),Standard,INV-012447,ZN-1101,Marine Sealer 740,Marine & Offshore,1,330.54,284.94,0.856,330.54,282.94,284.94,140.66,140.66,FY24,FY24 Q1
2023-04-04,2023-04,C0002,Caldera Infrastructure Group,Key Account,Direct Sales,UK - Midlands,GBP,Existing (pre-FY24),Standard,INV-000049,PU-1211,Architectural Hardener 296,Architectural Trade,2,62.6,62.6,0.856,125.2,125.2,125.2,45.61,91.22,FY24,FY24 Q1
2023-04-04,2023-04,C0417,Elmsworth Engineering,Distributor,Distributor,UK - Midlands,GBP,Existing (pre-FY24),Standard,INV-021074,PU-1211,Architectural Hardener 296,Architectural Trade,3,55.19,55.19,0.856,165.57,165.57,165.57,45.61,136.83,FY24,FY24 Q1
2023-04-04,2023-04,C0086,Thornbury Engineering,Mid-Market,Direct Sales,EU - Nordics,EUR,Existing (pre-FY24),Standard,INV-008782,ZN-1109,Marine Finish 533,Marine & Offshore,1,303.37,261.52,0.856,303.37,259.68,261.52,152.22,152.22,FY24,FY24 Q1
2023-04-04,2023-04,C0086,Thornbury Engineering,Mid-Market,Direct Sales,EU - Nordics,EUR,Existing (pre-FY24),Standard,INV-008782,DX-1106,Marine Thinner 814,Marine & Offshore,1,232.79,200.67,0.856,232.79,199.27,200.67,121.73,121.73,FY24,FY24 Q1
2023-04-04,2023-04,C0062,Kestrel Contracting,Mid-Market,Trade Counter,UK - South,GBP,Existing (pre-FY24),Standard,INV-007426,TG-1401,Specialty Finish 328,Specialty Resins & Additives,2,359.31,359.31,0.856,718.62,718.62,718.62,217.05,434.1,FY24,FY24 Q1
2023-04-04,2023-04,C0215,Ilkley Coatings Group,SME,E-commerce,UK - North,GBP,Existing (pre-FY24),Standard,INV-013973,PR-1003,Industrial Clearcoat 594,Industrial Protective,2,161.15,161.15,0.856,322.29,322.29,322.29,95.62,191.23,FY24,FY24 Q1
2023-04-04,2023-04,C0215,Ilkley Coatings Group,SME,E-commerce,UK - North,GBP,Existing (pre-FY24),Standard,INV-013973,MX-1006,Industrial Sealer 703,Industrial Protective,1,128.16,128.16,0.856,128.16,128.16,128.16,67.69,67.69,FY24,FY24 Q1
2023-04-04,2023-04,C0215,Ilkley Coatings Group,SME,E-commerce,UK - North,GBP,Existing (pre-FY24),Standard,INV-013973,MX-1008,Industrial Thinner 425,Industrial Protective,6,187.77,187.77,0.856,1126.64,1126.64,1126.64,116.21,697.26,FY24,FY24 Q1
2023-04-04,2023-04,C0215,Ilkley Coatings Group,SME,E-commerce,UK - North,GBP,Existing (pre-FY24),Standard,INV-013973,PR-1009,Industrial Clearcoat 704,Industrial Protective,7,99.18,99.18,0.856,694.23,694.23,694.23,58.12,406.81,FY24,FY24 Q1
2023-04-04,2023-04,C0012,Kinross Protective Systems,Key Account,National Accounts,EU - Benelux,EUR,Existing (pre-FY24),Standard,INV-001585,MX-1008,Industrial Thinner 425,Industrial Protective,28,189.76,163.58,0.856,5313.36,4548.24,4580.33,116.21,3253.9,FY24,FY24 Q1
2023-04-04,2023-04,C0215,Ilkley Coatings Group,SME,E-commerce,UK - North,GBP,Existing (pre-FY24),Standard,INV-013973,MX-1004,Industrial Sealer 279,Industrial Protective,2,128.31,128.31,0.856,256.61,256.61,256.61,77.74,155.48,FY24,FY24 Q1
2023-04-04,2023-04,C0301,Lindholm Distribution,SME,E-commerce,UK - Midlands,GBP,Existing (pre-FY24),Standard,INV-015959,PU-1205,Architectural Finish 184,Architectural Trade,1,54.45,54.45,0.856,54.45,54.45,54.45,33.84,33.84,FY24,FY24 Q1
2023-04-04,2023-04,C0301,Lindholm Distribution,SME,E-commerce,UK - Midlands,GBP,Existing (pre-FY24),Standard,INV-015959,PU-1211,Architectural Hardener 296,Architectural Trade,3,68.05,68.05,0.856,204.16,204.16,204.16,45.61,136.83,FY24,FY24 Q1
2023-04-04,2023-04,C0456,Fairhurst Builders Merchants,Distributor,National Accounts,EU - Benelux,EUR,Existing (pre-FY24),Standard,INV-025196,SI-1305,Powder Finish 204,Powder Coatings,114,85.0,73.28,0.856,9690.3,8294.9,8353.43,56.45,6435.17,FY24,FY24 Q1
2023-04-04,2023-04,C0456,Fairhurst Builders Merchants,Distributor,National Accounts,EU - Benelux,EUR,Existing (pre-FY24),Standard,INV-025196,PU-1203,Architectural Basecoat 206,Architectural Trade,10,53.92,46.48,0.856,539.18,461.54,464.8,37.97,379.66,FY24,FY24 Q1
2023-04-04,2023-04,C0456,Fairhurst Builders Merchants,Distributor,National Accounts,EU - Benelux,EUR,Existing (pre-FY24),Standard,INV-025196,AC-1304,Powder Hardener 392,Powder Coatings,37,115.57,99.62,0.856,4276.01,3660.26,3686.09,74.5,2756.41,FY24,FY24 Q1
2023-04-04,2023-04,C0448,Tavistock Marine Services,Distributor,Distributor,UK - South,GBP,Existing (pre-FY24),Standard,INV-024355,DX-1108,Marine Thinner 344,Marine & Offshore,3,258.31,258.31,0.856,774.94,774.94,774.94,170.76,512.28,FY24,FY24 Q1
2023-04-04,2023-04,C0312,Pentland Coatings Group,SME,E-commerce,UK - Midlands,GBP,Existing (pre-FY24),Standard,INV-016225,EP-1214,Architectural Clearcoat 734,Architectural Trade,2,55.71,55.71,0.856,111.42,111.42,111.42,38.0,75.99,FY24,FY24 Q1
2023-04-04,2023-04,C0448,Tavistock Marine Services,Distributor,Distributor,UK - South,GBP,Existing (pre-FY24),Standard,INV-024355,DX-1104,Marine Hardener 415,Marine & Offshore,2,144.99,144.99,0.856,289.99,289.99,289.99,97.61,195.21,FY24,FY24 Q1
2023-04-04,2023-04,C0449,Latimer Surface Technologies,Distributor,Distributor,EU - Benelux,EUR,Existing (pre-FY24),Standard,INV-024488,SI-1303,Powder Sealer 169,Powder Coatings,5,89.06,76.77,0.856,445.3,381.18,383.87,62.33,311.64,FY24,FY24 Q1
2023-04-04,2023-04,C0449,Latimer Surface Technologies,Distributor,Distributor,EU - Benelux,EUR,Existing (pre-FY24),Standard,INV-024489,SI-1307,Powder Etch Primer 568,Powder Coatings,1,75.79,65.33,0.856,75.79,64.87,65.33,48.69,48.69,FY24,FY24 Q1
2023-04-04,2023-04,C0102,Harlow Fabrications,Mid-Market,Trade Counter,UK - South,GBP,Existing (pre-FY24),Standard,INV-010179,PR-1009,Industrial Clearcoat 704,Industrial Protective,14,91.91,91.91,0.856,1286.75,1286.75,1286.75,58.12,813.62,FY24,FY24 Q1
2023-04-04,2023-04,C0102,Harlow Fabrications,Mid-Market,Trade Counter,UK - South,GBP,Existing (pre-FY24),Standard,INV-010179,PR-1005,Industrial Basecoat 645,Industrial Protective,13,119.03,119.03,0.856,1547.42,1547.42,1547.42,79.21,1029.79,FY24,FY24 Q1
2023-04-04,2023-04,C0102,Harlow Fabrications,Mid-Market,Trade Counter,UK - South,GBP,Existing (pre-FY24),Standard,INV-010179,PR-1007,Industrial Clearcoat 512,Industrial Protective,27,101.17,101.17,0.856,2731.46,2731.46,2731.46,68.21,1841.54,FY24,FY24 Q1
2023-04-04,2023-04,C0417,Elmsworth Engineering,Distributor,Distributor,UK - Midlands,GBP,Existing (pre-FY24),Standard,INV-021065,EP-1210,Architectural Topcoat 371,Architectural Trade,1,42.67,42.67,0.856,42.67,42.67,42.67,33.89,33.89,FY24,FY24 Q1
2023-04-04,2023-04,C0417,Elmsworth Engineering,Distributor,Distributor,UK - Midlands,GBP,Existing (pre-FY24),Standard,INV-021065,PU-1211,Architectural Hardener 296,Architectural Trade,2,54.98,54.98,0.856,109.96,109.96,109.96,45.61,91.22,FY24,FY24 Q1
2023-04-04,2023-04,C0012,Kinross Protective Systems,Key Account,National Accounts,EU - Benelux,EUR,Existing (pre-FY24),Standard,INV-001585,PR-1009,Industrial Clearcoat 704,Industrial Protective,4,99.05,85.39,0.856,396.2,339.15,341.54,58.12,232.46,FY24,FY24 Q1
2023-04-04,2023-04,C0449,Latimer Surface Technologies,Distributor,Distributor,EU - Benelux,EUR,Existing (pre-FY24),Standard,INV-024489,ZN-1105,Marine Basecoat 606,Marine & Offshore,1,295.95,255.12,0.856,295.95,253.34,255.12,184.29,184.29,FY24,FY24 Q1
2023-04-04,2023-04,C0449,Latimer Surface Technologies,Distributor,Distributor,EU - Benelux,EUR,Existing (pre-FY24),Standard,INV-024489,SI-1303,Powder Sealer 169,Powder Coatings,3,90.84,78.31,0.856,272.53,233.29,234.94,62.33,186.98,FY24,FY24 Q1
2023-04-04,2023-04,C0417,Elmsworth Engineering,Distributor,Distributor,UK - Midlands,GBP,Existing (pre-FY24),Standard,INV-021074,TG-1401,Specialty Finish 328,Specialty Resins & Additives,4,303.19,303.19,0.856,1212.77,1212.77,1212.77,217.05,868.2,FY24,FY24 Q1
2023-04-04,2023-04,C0449,Latimer Surface Technologies,Distributor,Distributor,EU - Benelux,EUR,Existing (pre-FY24),Standard,INV-024489,DX-1106,Marine Thinner 814,Marine & Offshore,9,202.87,174.88,0.856,1825.8,1562.88,1573.91,121.73,1095.53,FY24,FY24 Q1
2023-04-04,2023-04,C0417,Elmsworth Engineering,Distributor,Distributor,UK - Midlands,GBP,Existing (pre-FY24),Standard,INV-021074,PR-1001,Industrial Finish 723,Industrial Protective,1,115.88,115.88,0.856,115.88,115.88,115.88,80.03,80.03,FY24,FY24 Q1
2023-04-04,2023-04,C0449,Latimer Surface Technologies,Distributor,Distributor,EU - Benelux,EUR,Existing (pre-FY24),Standard,INV-024488,SI-1305,Powder Finish 204,Powder Coatings,3,83.72,72.17,0.856,251.16,214.99,216.51,56.45,169.35,FY24,FY24 Q1
2023-04-04,2023-04,C0417,Elmsworth Engineering,Distributor,Distributor,UK - Midlands,GBP,Existing (pre-FY24),Standard,INV-021074,PR-1013,Industrial Sealer 927,Industrial Protective,1,126.82,126.82,0.856,126.82,126.82,126.82,100.52,100.52,FY24,FY24 Q1
2023-04-04,2023-04,C0449,Latimer Surface Technologies,Distributor,Distributor,EU - Benelux,EUR,Existing (pre-FY24),Standard,INV-024488,SI-1313,Powder Thinner 115,Powder Coatings,3,97.56,84.1,0.856,292.67,250.53,252.29,71.29,213.86,FY24,FY24 Q1
2023-04-04,2023-04,C0448,Tavistock Marine Services,Distributor,Distributor,UK - South,GBP,Existing (pre-FY24),Standard,INV-024355,PU-1203,Architectural Basecoat 206,Architectural Trade,4,46.46,46.46,0.856,185.85,185.85,185.85,37.97,151.86,FY24,FY24 Q1
2023-04-04,2023-04,C0030,Halstead Coatings Group,Mid-Market,Direct Sales,UK - South,GBP,Existing (pre-FY24),Standard,INV-004872,PR-1005,Industrial Basecoat 645,Industrial Protective,5,132.98,132.98,0.856,664.88,664.88,664.88,79.21,396.07,FY24,FY24 Q1
2023-04-04,2023-04,C0312,Pentland Coatings Group,SME,E-commerce,UK - Midlands,GBP,Existing (pre-FY24),Standard,INV-016225,PU-1209,Architectural Topcoat 701,Architectural Trade,1,85.58,85.58,0.856,85.58,85.58,85.58,49.78,49.78,FY24,FY24 Q1
2023-04-04,2023-04,C0272,Garforth Coatings Group,SME,Direct Sales,UK - North,GBP,Existing (pre-FY24),Standard,INV-015311,PR-1007,Industrial Clearcoat 512,Industrial Protective,1,108.84,108.84,0.856,108.84,108.84,108.84,68.21,68.21,FY24,FY24 Q1
2023-04-04,2023-04,C0406,Nystrom Engineering,Distributor,Distributor,UK - Midlands,GBP,Existing (pre-FY24),Standard,INV-019973,PU-1203,Architectural Basecoat 206,Architectural Trade,2,43.38,43.38,0.856,86.75,86.75,86.75,37.97,75.93,FY24,FY24 Q1
2023-04-04,2023-04,C0406,Nystrom Engineering,Distributor,Distributor,UK - Midlands,GBP,Existing (pre-FY24),Standard,INV-019973,PU-1211,Architectural Hardener 296,Architectural Trade,1,51.34,51.34,0.856,51.34,51.34,51.34,45.61,45.61,FY24,FY24 Q1
2023-04-04,2023-04,C0089,Granton Surface Technologies,Mid-Market,E-commerce,UK - South,GBP,Existing (pre-FY24),Standard,INV-008975,ZN-1109,Marine Finish 533,Marine & Offshore,4,260.62,260.62,0.856,1042.48,1042.48,1042.48,152.22,608.87,FY24,FY24 Q1
2023-04-04,2023-04,C0089,Granton Surface Technologies,Mid-Market,E-commerce,UK - South,GBP,Existing (pre-FY24),Standard,INV-008975,AC-1302,Powder Topcoat 441,Powder Coatings,2,126.59,126.59,0.856,253.18,253.18,253.18,90.99,181.98,FY24,FY24 Q1
2023-04-04,2023-04,C0089,Granton Surface Technologies,Mid-Market,E-commerce,UK - South,GBP,Existing (pre-FY24),Standard,INV-008975,AC-1304,Powder Hardener 392,Powder Coatings,4,114.01,114.01,0.856,456.04,456.04,456.04,74.5,297.99,FY24,FY24 Q1
2023-04-04,2023-04,C0249,Stanmore Builders Merchants,SME,Trade Counter,EU - Nordics,EUR,Existing (pre-FY24),Standard,INV-014790,MX-1008,Industrial Thinner 425,Industrial Protective,1,213.06,183.66,0.856,213.06,182.38,183.66,116.21,116.21,FY24,FY24 Q1
2023-04-04,2023-04,C0249,Stanmore Builders Merchants,SME,Trade Counter,EU - Nordics,EUR,Existing (pre-FY24),Standard,INV-014790,PR-1007,Industrial Clearcoat 512,Industrial Protective,1,128.53,110.8,0.856,128.53,110.02,110.8,68.21,68.21,FY24,FY24 Q1
2023-04-04,2023-04,C0262,Burnham Finishing Ltd,SME,E-commerce,EU - Benelux,EUR,Existing (pre-FY24),Standard,INV-015074,SI-1303,Powder Sealer 169,Powder Coatings,3,114.23,98.47,0.856,342.7,293.35,295.42,62.33,186.98,FY24,FY24 Q1
2023-04-04,2023-04,C0093,Harlow Marine Services,Mid-Market,Direct Sales,EU - Benelux,EUR,Existing (pre-FY24),Standard,INV-009463,ZN-1109,Marine Finish 533,Marine & Offshore,5,305.96,263.75,0.856,1529.78,1309.49,1318.73,152.22,761.09,FY24,FY24 Q1
2023-04-04,2023-04,C0006,Wexford Finishing Ltd,Key Account,Direct Sales,UK - Midlands,GBP,Existing (pre-FY24),Standard,INV-000631,TG-1409,Specialty Finish 766,Specialty Resins & Additives,16,215.6,215.6,0.856,3449.63,3449.63,3449.63,141.48,2263.69,FY24,FY24 Q1
2023-04-04,2023-04,C0074,Selby Engineering,Mid-Market,Direct Sales,EU - Nordics,EUR,Existing (pre-FY24),Standard,INV-008077,MX-1006,Industrial Sealer 703,Industrial Protective,2,123.55,106.51,0.856,247.11,211.53,213.02,67.69,135.38,FY24,FY24 Q1
2023-04-04,2023-04,C0089,Granton Surface Technologies,Mid-Market,E-commerce,UK - South,GBP,Existing (pre-FY24),Standard,INV-008975,DX-1106,Marine Thinner 814,Marine & Offshore,7,198.64,198.64,0.856,1390.45,1390.45,1390.45,121.73,852.08,FY24,FY24 Q1
2023-04-04,2023-04,C0074,Selby Engineering,Mid-Market,Direct Sales,EU - Nordics,EUR,Existing (pre-FY24),Standard,INV-008077,DX-1102,Marine Clearcoat 265,Marine & Offshore,21,205.28,176.96,0.856,4310.94,3690.17,3716.2,117.87,2475.21,FY24,FY24 Q1
2023-04-04,2023-04,C0074,Selby Engineering,Mid-Market,Direct Sales,EU - Nordics,EUR,Existing (pre-FY24),Standard,INV-008077,ZN-1101,Marine Sealer 740,Marine & Offshore,26,285.02,245.7,0.856,7410.53,6343.42,6388.18,140.66,3657.23,FY24,FY24 Q1
2023-04-04,2023-04,C0006,Wexford Finishing Ltd,Key Account,Direct Sales,UK - Midlands,GBP,Existing (pre-FY24),Standard,INV-000631,TG-1405,Specialty Topcoat 401,Specialty Resins & Additives,3,213.64,213.64,0.856,640.91,640.91,640.91,129.82,389.45,FY24,FY24 Q1
2023-04-04,2023-04,C0030,Halstead Coatings Group,Mid-Market,Direct Sales,UK - South,GBP,Existing (pre-FY24),Standard,INV-004872,MX-1002,Industrial Intermediate 850,Industrial Protective,3,188.63,188.63,0.856,565.88,565.88,565.88,114.22,342.66,FY24,FY24 Q1
2023-04-04,2023-04,C0096,Blackthorn Engineering,Mid-Market,E-commerce,UK - North,GBP,Existing (pre-FY24),Standard,INV-009649,SI-1303,Powder Sealer 169,Powder Coatings,6,88.62,88.62,0.856,531.69,531.69,531.69,62.33,373.96,FY24,FY24 Q1
2023-04-04,2023-04,C0096,Blackthorn Engineering,Mid-Market,E-commerce,UK - North,GBP,Existing (pre-FY24),Standard,INV-009649,EP-1200,Architectural Thinner 140,Architectural Trade,3,45.19,45.19,0.856,135.56,135.56,135.56,31.22,93.66,FY24,FY24 Q1
2023-04-04,2023-04,C0096,Blackthorn Engineering,Mid-Market,E-commerce,UK - North,GBP,Existing (pre-FY24),Standard,INV-009649,PU-1215,Architectural Etch Primer 121,Architectural Trade,2,67.65,67.65,0.856,135.3,135.3,135.3,47.9,95.81,FY24,FY24 Q1
2023-04-04,2023-04,C0023,Blackthorn Paint & Decorating,Key Account,Direct Sales,UK - Midlands,GBP,Existing (pre-FY24),Standard,INV-004003,PR-1007,Industrial Clearcoat 512,Industrial Protective,9,99.5,99.5,0.856,895.46,895.46,895.46,68.21,613.85,FY24,FY24 Q1
2023-04-04,2023-04,C0023,Blackthorn Paint & Decorating,Key Account,Direct Sales,UK - Midlands,GBP,Existing (pre-FY24),Standard,INV-004003,PR-1003,Industrial Clearcoat 594,Industrial Protective,10,140.8,140.8,0.856,1408.03,1408.03,1408.03,95.62,956.17,FY24,FY24 Q1
2023-04-04,2023-04,C0074,Selby Engineering,Mid-Market,Direct Sales,EU - Nordics,EUR,Existing (pre-FY24),Standard,INV-008077,MX-1002,Industrial Intermediate 850,Industrial Protective,4,198.09,170.76,0.856,792.34,678.25,683.03,114.22,456.88,FY24,FY24 Q1
2023-04-04,2023-04,C0074,Selby Engineering,Mid-Market,Direct Sales,EU - Nordics,EUR,Existing (pre-FY24),Standard,INV-008077,ZN-1109,Marine Finish 533,Marine & Offshore,5,296.85,255.9,0.856,1484.24,1270.51,1279.48,152.22,761.09,FY24,FY24 Q1
2023-04-04,2023-04,C0096,Blackthorn Engineering,Mid-Market,E-commerce,UK - North,GBP,Existing (pre-FY24),Standard,INV-009649,ZN-1101,Marine Sealer 740,Marine & Offshore,3,240.38,240.38,0.856,721.14,721.14,721.14,140.66,421.99,FY24,FY24 Q1
2023-04-04,2023-04,C0093,Harlow Marine Services,Mid-Market,Direct Sales,EU - Benelux,EUR,Existing (pre-FY24),Standard,INV-009463,EP-1202,Architectural Clearcoat 145,Architectural Trade,9,63.43,54.68,0.856,570.83,488.63,492.08,41.5,373.51,FY24,FY24 Q1
2023-04-04,2023-04,C0006,Wexford Finishing Ltd,Key Account,Direct Sales,UK - Midlands,GBP,Existing (pre-FY24),Standard,INV-000631,VX-1402,Specialty Basecoat 172,Specialty Resins & Additives,12,296.97,296.97,0.856,3563.61,3563.61,3563.61,206.28,2475.39,FY24,FY24 Q1
2023-04-04,2023-04,C0093,Harlow Marine Services,Mid-Market,Direct Sales,EU - Benelux,EUR,Existing (pre-FY24),Standard,INV-009463,EP-1206,Architectural Primer 286,Architectural Trade,13,76.51,65.95,0.856,994.6,851.37,857.38,43.78,569.19,FY24,FY24 Q1
2023-04-04,2023-04,C0166,Corby Protective Systems,SME,Trade Counter,UK - South,GBP,Existing (pre-FY24),Standard,INV-012947,TG-1405,Specialty Topcoat 401,Specialty Resins & Additives,5,273.61,273.61,0.856,1368.04,1368.04,1368.04,129.82,649.08,FY24,FY24 Q1
2023-04-04,2023-04,C0249,Stanmore Builders Merchants,SME,Trade Counter,EU - Nordics,EUR,Existing (pre-FY24),Standard,INV-014790,MX-1000,Industrial Clearcoat 174,Industrial Protective,1,224.71,193.71,0.856,224.71,192.35,193.71,112.72,112.72,FY24,FY24 Q1
2023-04-04,2023-04,C0042,Ilkley Contracting,Mid-Market,Direct Sales,UK - South,GBP,Existing (pre-FY24),Standard,INV-005805,DX-1108,Marine Thinner 344,Marine & Offshore,2,300.39,300.39,0.856,600.79,600.79,600.79,170.76,341.52,FY24,FY24 Q1
2023-04-04,2023-04,C0249,Stanmore Builders Merchants,SME,Trade Counter,EU - Nordics,EUR,Existing (pre-FY24),Standard,INV-014786,PR-1007,Industrial Clearcoat 512,Industrial Protective,1,129.09,111.28,0.856,129.09,110.5,111.28,68.21,68.21,FY24,FY24 Q1
2023-04-04,2023-04,C0091,Latimer Finishing Ltd,Mid-Market,Direct Sales,UK - Midlands,GBP,Existing (pre-FY24),Standard,INV-009217,PU-1209,Architectural Topcoat 701,Architectural Trade,3,77.9,77.9,0.856,233.71,233.71,233.71,49.78,149.35,FY24,FY24 Q1
2023-04-04,2023-04,C0430,Nystrom Finishing Ltd,Distributor,Distributor,EU - Nordics,EUR,Existing (pre-FY24),Standard,INV-022635,PU-1203,Architectural Basecoat 206,Architectural Trade,5,56.43,48.65,0.856,282.17,241.54,243.24,37.97,189.83,FY24,FY24 Q1
2023-04-04,2023-04,C0430,Nystrom Finishing Ltd,Distributor,Distributor,EU - Nordics,EUR,Existing (pre-FY24),Standard,INV-022635,EP-1208,Architectural Thinner 773,Architectural Trade,4,122.18,105.32,0.856,488.72,418.35,421.3,79.89,319.56,FY24,FY24 Q1
2023-04-04,2023-04,C0430,Nystrom Finishing Ltd,Distributor,Distributor,EU - Nordics,EUR,Existing (pre-FY24),Standard,INV-022635,EP-1200,Architectural Thinner 140,Architectural Trade,7,49.33,42.52,0.856,345.3,295.58,297.66,31.22,218.53,FY24,FY24 Q1
2023-04-04,2023-04,C0430,Nystrom Finishing Ltd,Distributor,Distributor,EU - Nordics,EUR,Existing (pre-FY24),Standard,INV-022635,PU-1201,Architectural Clearcoat 929,Architectural Trade,2,49.14,42.36,0.856,98.28,84.13,84.72,30.74,61.49,FY24,FY24 Q1
